"full_name","census_tract","poverty","bachelors","associates","car","diff_countyHouse","diff_countyRent","diff_stateHouse","diff_stateRent","health_ins","house_val","population","self_income","museums","pharmacy","score"
"Census Tract 5012.13, Gloucester County, New Jersey","5012.13",95,969,210,4440,73,0,18,18,4440,319000,4440,173,NA,NA,NA
"Census Tract 5013.01, Gloucester County, New Jersey","5013.01",110,679,163,3572,0,12,11,15,3564,211000,3572,120,NA,NA,NA
"Census Tract 5013.02, Gloucester County, New Jersey","5013.02",246,328,156,3173,0,119,7,0,3173,176800,3173,91,NA,NA,NA
"Census Tract 5013.03, Gloucester County, New Jersey","5013.03",108,381,140,2292,2,10,33,11,2264,251200,2292,96,NA,NA,NA
"Census Tract 5014.02, Gloucester County, New Jersey","5014.02",1019,210,155,3465,0,119,0,0,3461,183700,3465,115,NA,NA,NA
"Census Tract 5014.03, Gloucester County, New Jersey","5014.03",333,342,172,3406,18,209,0,0,3406,195800,3406,67,NA,NA,NA
"Census Tract 5014.04, Gloucester County, New Jersey","5014.04",502,83,25,3421,0,275,10,0,3405,195400,3421,13,NA,NA,NA
"Census Tract 5014.05, Gloucester County, New Jersey","5014.05",59,614,182,3903,32,28,0,0,3884,238500,3903,121,NA,NA,NA
"Census Tract 5014.06, Gloucester County, New Jersey","5014.06",920,534,255,4555,51,292,18,0,4522,227900,4555,123,NA,NA,NA
"Census Tract 5015, Gloucester County, New Jersey","5015",747,679,287,8154,15,325,34,14,8154,198500,8154,151,NA,NA,NA
"Census Tract 5016.03, Gloucester County, New Jersey","5016.03",189,736,290,6376,14,140,0,0,6376,206600,6376,98,NA,NA,NA
"Census Tract 5016.04, Gloucester County, New Jersey","5016.04",762,871,344,7776,119,303,69,92,7721,219900,7776,108,NA,NA,NA
"Census Tract 5016.05, Gloucester County, New Jersey","5016.05",330,380,196,4579,97,23,28,11,4579,195400,4579,117,NA,NA,NA
"Census Tract 5016.06, Gloucester County, New Jersey","5016.06",310,763,435,6801,98,58,10,43,6795,229100,6801,227,NA,NA,NA
"Census Tract 5016.08, Gloucester County, New Jersey","5016.08",542,734,209,4952,39,0,0,0,4851,207200,4952,80,NA,NA,NA
"Census Tract 5016.09, Gloucester County, New Jersey","5016.09",92,877,349,5603,244,31,118,0,5603,326600,5603,94,NA,NA,NA
"Census Tract 5017.01, Gloucester County, New Jersey","5017.01",137,626,353,5376,30,0,11,0,5376,252600,5376,250,NA,NA,NA
"Census Tract 5017.02, Gloucester County, New Jersey","5017.02",151,247,194,2899,34,83,23,0,2885,262600,2899,93,NA,NA,NA
"Census Tract 5017.03, Gloucester County, New Jersey","5017.03",303,272,197,4494,82,215,0,0,4494,229700,4494,184,NA,NA,NA
"Census Tract 5017.04, Gloucester County, New Jersey","5017.04",283,382,150,4020,38,40,41,42,4020,212000,4020,276,NA,NA,NA
"Census Tract 5018, Gloucester County, New Jersey","5018",108,159,117,1717,20,62,0,0,1717,203100,1717,49,NA,NA,NA
"Census Tract 5019, Gloucester County, New Jersey","5019",355,458,192,4213,98,0,10,0,4213,246300,4213,98,NA,NA,NA
"Census Tract 502, Somerset County, New Jersey","502",202,471,65,2472,0,175,0,10,2472,290200,2472,37,NA,NA,NA
"Census Tract 5020.01, Gloucester County, New Jersey","5020.01",177,906,201,5223,76,15,16,0,5211,364800,5223,195,NA,NA,NA
"Census Tract 5020.02, Gloucester County, New Jersey","5020.02",284,1061,262,7110,40,0,13,22,7099,292500,7110,227,NA,NA,NA
"Census Tract 5021, Gloucester County, New Jersey","5021",90,485,113,3142,53,11,27,28,3142,385500,3142,90,NA,NA,NA
"Census Tract 5022, Gloucester County, New Jersey","5022",486,1842,435,10113,240,33,133,12,10113,354700,10113,434,NA,NA,NA
"Census Tract 5023, Gloucester County, New Jersey","5023",184,356,147,2651,44,106,12,19,2651,217400,2651,74,NA,NA,NA
"Census Tract 5024, Gloucester County, New Jersey","5024",355,949,313,6062,11,47,0,0,6062,231100,6062,100,NA,NA,NA
"Census Tract 503, Somerset County, New Jersey","503",88,804,65,4127,51,40,0,7,4127,297500,4127,95,NA,NA,NA
"Census Tract 504, Somerset County, New Jersey","504",327,166,88,2437,0,0,0,0,2437,285400,2437,65,NA,NA,NA
"Census Tract 505, Somerset County, New Jersey","505",529,369,151,3120,0,121,0,78,3120,291100,3120,76,NA,NA,NA
"Census Tract 506, Somerset County, New Jersey","506",165,526,211,3848,0,18,58,47,3848,361700,3848,127,NA,NA,NA
"Census Tract 507.01, Somerset County, New Jersey","507.01",121,695,194,3919,15,0,14,0,3910,381900,3919,70,NA,NA,NA
"Census Tract 507.03, Somerset County, New Jersey","507.03",199,1097,178,5100,102,99,0,42,5019,525800,5100,99,NA,NA,NA
"Census Tract 507.04, Somerset County, New Jersey","507.04",227,1470,195,6925,132,0,10,80,6925,373700,6925,237,NA,NA,NA
"Census Tract 508.01, Somerset County, New Jersey","508.01",31,788,174,3678,47,0,38,0,3548,523700,3678,109,NA,NA,NA
"Census Tract 508.02, Somerset County, New Jersey","508.02",38,709,212,4450,12,14,33,38,4297,439500,4450,177,NA,NA,NA
"Census Tract 509.01, Somerset County, New Jersey","509.01",91,1044,127,4612,49,0,22,0,4612,503100,4612,119,NA,NA,NA
"Census Tract 509.02, Somerset County, New Jersey","509.02",47,775,230,3524,37,0,0,0,3487,524900,3524,127,NA,NA,NA
"Census Tract 509.03, Somerset County, New Jersey","509.03",150,1270,176,5359,37,0,14,0,5359,652400,5359,330,NA,NA,NA
"Census Tract 51, Essex County, New Jersey","51",456,34,35,1980,0,0,0,15,1980,216200,1980,57,NA,NA,NA
"Census Tract 51, Middlesex County, New Jersey","51",2456,441,56,6703,12,592,0,240,6655,329100,6703,36,NA,NA,NA
"Census Tract 510, Somerset County, New Jersey","510",628,1188,329,6937,228,154,11,40,6788,320300,6937,164,NA,NA,NA
"Census Tract 511, Bergen County, New Jersey","511",298,793,270,6109,188,82,0,0,6109,407400,6109,147,NA,NA,NA
"Census Tract 511, Somerset County, New Jersey","511",225,242,70,3944,34,24,15,20,3931,282900,3944,92,NA,NA,NA
"Census Tract 512, Bergen County, New Jersey","512",26,620,119,2648,0,28,22,0,2648,453900,2648,99,NA,NA,NA
"Census Tract 512, Somerset County, New Jersey","512",617,286,155,4310,8,48,0,0,4310,256400,4310,139,NA,NA,NA
"Census Tract 513, Bergen County, New Jersey","513",412,1103,23,4457,0,107,16,80,4457,475100,4457,159,NA,NA,NA
"Census Tract 513, Somerset County, New Jersey","513",65,389,125,2239,66,0,127,5,2239,333600,2239,69,NA,NA,NA
"Census Tract 514, Bergen County, New Jersey","514",230,1238,88,4870,86,49,52,40,4870,435300,4870,100,NA,NA,NA
"Census Tract 514, Somerset County, New Jersey","514",128,329,223,4311,0,0,7,0,4311,280800,4311,94,NA,NA,NA
"Census Tract 515, Somerset County, New Jersey","515",297,155,134,3068,42,24,8,0,3068,271900,3068,89,NA,NA,NA
"Census Tract 516, Somerset County, New Jersey","516",184,354,131,2979,32,0,0,0,2979,284100,2979,102,NA,NA,NA
"Census Tract 517, Somerset County, New Jersey","517",309,183,118,4788,6,435,47,0,4788,249800,4788,99,NA,NA,NA
"Census Tract 518, Somerset County, New Jersey","518",576,276,187,5074,36,217,3,0,5049,319300,5074,94,NA,NA,NA
"Census Tract 519, Somerset County, New Jersey","519",249,743,215,3980,132,0,10,0,3980,296700,3980,142,NA,NA,NA
"Census Tract 52, Essex County, New Jersey","52",160,86,21,1079,0,8,0,118,1079,227500,1079,0,NA,NA,NA
"Census Tract 52, Hudson County, New Jersey","52",697,479,96,4267,0,0,0,44,4267,265300,4267,65,NA,NA,NA
"Census Tract 52, Middlesex County, New Jersey","52",3119,286,21,5381,0,721,0,80,5377,269200,5381,73,NA,NA,NA
"Census Tract 520.01, Somerset County, New Jersey","520.01",275,435,210,3474,78,45,65,0,3474,292400,3474,140,NA,NA,NA
"Census Tract 520.02, Somerset County, New Jersey","520.02",1072,692,109,4644,27,207,0,23,4644,170100,4644,198,NA,NA,NA
"Census Tract 521, Bergen County, New Jersey","521",615,993,410,7780,0,94,0,0,7780,378900,7780,218,NA,NA,NA
"Census Tract 521, Somerset County, New Jersey","521",111,1485,119,7171,269,0,38,0,6957,452900,7171,243,NA,NA,NA
"Census Tract 522, Bergen County, New Jersey","522",223,1094,347,5954,68,17,24,43,5926,400800,5954,177,NA,NA,NA
"Census Tract 522.01, Somerset County, New Jersey","522.01",268,1131,165,5764,55,68,45,62,5740,560600,5764,303,NA,NA,NA
"Census Tract 522.03, Somerset County, New Jersey","522.03",76,1196,120,4516,157,53,0,0,4380,713500,4516,237,NA,NA,NA
"Census Tract 522.04, Somerset County, New Jersey","522.04",102,1189,113,5132,56,8,0,0,5132,804200,5132,293,NA,NA,NA
"Census Tract 523, Somerset County, New Jersey","523",202,1224,188,5776,129,27,27,0,5711,677000,5776,411,NA,NA,NA
"Census Tract 524, Somerset County, New Jersey","524",303,1225,163,5401,80,33,22,0,5401,697300,5401,250,NA,NA,NA
"Census Tract 526.01, Somerset County, New Jersey","526.01",364,2016,309,9646,72,0,14,0,9601,776300,9646,508,NA,NA,NA
"Census Tract 526.03, Somerset County, New Jersey","526.03",155,939,162,4037,45,23,96,35,4037,362300,4037,223,NA,NA,NA
"Census Tract 527, Somerset County, New Jersey","527",180,1551,159,7710,66,63,303,25,7710,654500,7710,454,NA,NA,NA
"Census Tract 528, Somerset County, New Jersey","528",61,634,75,2572,75,65,0,50,2489,756500,2572,178,NA,NA,NA
"Census Tract 529.01, Somerset County, New Jersey","529.01",32,222,33,1014,0,14,6,14,1014,746200,1014,69,NA,NA,NA
"Census Tract 529.03, Somerset County, New Jersey","529.03",160,1501,229,5964,146,75,51,91,5964,347500,5964,348,NA,NA,NA
"Census Tract 529.04, Somerset County, New Jersey","529.04",6,531,142,2226,0,0,15,0,2226,860800,2226,142,NA,NA,NA
"Census Tract 53, Essex County, New Jersey","53",648,63,95,2447,0,0,0,108,2447,265200,2447,17,NA,NA,NA
"Census Tract 53, Hudson County, New Jersey","53",677,196,133,3205,20,30,0,89,3205,337400,3205,0,NA,NA,NA
"Census Tract 53, Middlesex County, New Jersey","53",1407,56,12,4142,0,17,0,0,4142,248600,4142,16,NA,NA,NA
"Census Tract 530, Somerset County, New Jersey","530",207,582,241,4653,30,43,5,6,4653,275500,4653,95,NA,NA,NA
"Census Tract 531, Bergen County, New Jersey","531",56,724,76,3165,0,0,109,4,3120,1000001,3165,160,NA,NA,NA
"Census Tract 531.02, Somerset County, New Jersey","531.02",162,1145,132,3933,31,70,6,95,3891,339500,3933,90,NA,NA,NA
"Census Tract 531.03, Somerset County, New Jersey","531.03",318,1142,158,5296,13,129,11,0,5296,363800,5296,138,NA,NA,NA
"Census Tract 531.05, Somerset County, New Jersey","531.05",371,1766,376,6848,125,132,0,191,6593,297600,6848,247,NA,NA,NA
"Census Tract 532, Bergen County, New Jersey","532",219,2004,270,8186,21,19,163,47,8186,910500,8186,411,NA,NA,NA
"Census Tract 532, Somerset County, New Jersey","532",570,708,338,7547,57,405,22,0,7547,291700,7547,54,NA,NA,NA
"Census Tract 533, Somerset County, New Jersey","533",519,259,128,4607,56,113,27,24,4607,273100,4607,77,NA,NA,NA
"Census Tract 534.02, Somerset County, New Jersey","534.02",105,1655,387,6695,46,118,115,31,6592,454200,6695,174,NA,NA,NA
"Census Tract 534.03, Somerset County, New Jersey","534.03",99,1216,237,4741,108,108,25,69,4741,229900,4741,161,NA,NA,NA
"Census Tract 534.04, Somerset County, New Jersey","534.04",601,2143,538,10801,323,275,85,0,10801,391000,10801,200,NA,NA,NA
"Census Tract 535.01, Somerset County, New Jersey","535.01",98,590,141,3026,7,29,13,43,3026,375000,3026,63,NA,NA,NA
"Census Tract 536.02, Somerset County, New Jersey","536.02",83,1407,249,6291,141,16,17,0,6291,532700,6291,320,NA,NA,NA
"Census Tract 536.03, Somerset County, New Jersey","536.03",75,1027,94,4555,85,0,0,0,4555,429800,4555,200,NA,NA,NA
"Census Tract 536.04, Somerset County, New Jersey","536.04",44,764,274,3633,54,0,0,0,3633,401500,3633,96,NA,NA,NA
"Census Tract 537.03, Somerset County, New Jersey","537.03",64,642,154,3355,22,0,22,0,3355,436900,3355,114,NA,NA,NA
"Census Tract 537.04, Somerset County, New Jersey","537.04",20,735,160,3000,0,11,37,0,3000,398300,3000,141,NA,NA,NA
"Census Tract 537.05, Somerset County, New Jersey","537.05",241,1330,361,6751,142,13,0,12,6751,259300,6751,207,NA,NA,NA
"Census Tract 537.06, Somerset County, New Jersey","537.06",57,878,159,4955,49,0,31,0,4955,456100,4955,113,NA,NA,NA
"Census Tract 537.07, Somerset County, New Jersey","537.07",90,762,128,3823,48,0,0,19,3698,513400,3823,131,NA,NA,NA
"Census Tract 538.01, Somerset County, New Jersey","538.01",7,58,23,413,0,0,2,3,413,407500,413,32,NA,NA,NA
"Census Tract 538.03, Somerset County, New Jersey","538.03",54,2100,196,8219,151,0,38,0,8219,531700,8219,343,NA,NA,NA
"Census Tract 538.04, Somerset County, New Jersey","538.04",120,710,340,4454,20,54,0,127,4454,282700,4454,75,NA,NA,NA
"Census Tract 538.05, Somerset County, New Jersey","538.05",245,748,224,3879,90,33,35,0,3879,403000,3879,152,NA,NA,NA
"Census Tract 539.01, Somerset County, New Jersey","539.01",17,110,19,546,14,8,15,7,546,443300,546,51,NA,NA,NA
"Census Tract 539.04, Somerset County, New Jersey","539.04",15,650,138,3429,20,0,36,53,3429,631900,3429,107,NA,NA,NA
"Census Tract 539.05, Somerset County, New Jersey","539.05",54,1378,151,6667,127,46,15,96,6667,607900,6667,257,NA,NA,NA
"Census Tract 54, Essex County, New Jersey","54",1252,211,115,3711,0,46,0,29,3706,266200,3711,52,NA,NA,NA
"Census Tract 54, Hudson County, New Jersey","54",405,1348,212,6711,0,0,13,120,6711,364000,6711,203,NA,NA,NA
"Census Tract 541, Bergen County, New Jersey","541",597,1326,350,8129,38,0,42,380,8129,391800,8129,195,NA,NA,NA
"Census Tract 541, Somerset County, New Jersey","541",178,1982,120,7512,258,33,20,0,7013,556300,7512,347,NA,NA,NA
"Census Tract 542, Bergen County, New Jersey","542",724,633,169,4157,12,60,53,178,4006,351600,4157,100,NA,NA,NA
"Census Tract 542.01, Somerset County, New Jersey","542.01",388,1525,193,7539,93,27,19,311,7519,463400,7539,429,NA,NA,NA
"Census Tract 542.02, Somerset County, New Jersey","542.02",74,953,72,4443,0,0,157,0,4393,707300,4443,119,NA,NA,NA
"Census Tract 543, Bergen County, New Jersey","543",59,1414,109,6848,14,0,213,0,6848,649500,6848,428,NA,NA,NA
"Census Tract 543, Somerset County, New Jersey","543",419,2002,470,8695,64,96,46,0,8474,347500,8695,463,NA,NA,NA
"Census Tract 544, Bergen County, New Jersey","544",428,1718,305,7375,12,14,0,25,7327,392700,7375,299,NA,NA,NA
"Census Tract 545, Bergen County, New Jersey","545",132,1048,149,4699,18,26,147,0,4699,432200,4699,281,NA,NA,NA
"Census Tract 546, Bergen County, New Jersey","546",1110,1982,445,8573,14,85,114,41,8564,365000,8573,404,NA,NA,NA
"Census Tract 55, Hudson County, New Jersey","55",353,73,76,2264,0,15,0,8,2264,258500,2264,21,NA,NA,NA
"Census Tract 55, Middlesex County, New Jersey","55",515,244,74,3707,10,54,34,32,3707,171400,3707,60,NA,NA,NA
"Census Tract 551, Bergen County, New Jersey","551",352,1417,143,6315,0,0,0,23,6254,909700,6315,372,NA,NA,NA
"Census Tract 552, Bergen County, New Jersey","552",309,1905,113,8158,80,25,33,11,8158,625600,8158,331,NA,NA,NA
"Census Tract 56, Hudson County, New Jersey","56",651,535,137,3972,0,0,48,100,3972,297500,3972,70,NA,NA,NA
"Census Tract 56.01, Middlesex County, New Jersey","56.01",668,135,19,3175,29,38,0,0,3175,223100,3175,9,NA,NA,NA
"Census Tract 56.02, Middlesex County, New Jersey","56.02",1239,225,98,7307,0,267,64,0,7307,302200,7307,193,NA,NA,NA
"Census Tract 561, Bergen County, New Jersey","561",96,831,200,4668,36,0,15,13,4668,416700,4668,114,NA,NA,NA
"Census Tract 562, Bergen County, New Jersey","562",216,959,257,5025,0,0,62,0,5021,444700,5025,147,NA,NA,NA
"Census Tract 57, Essex County, New Jersey","57",1123,102,71,3051,0,13,0,22,3051,334300,3051,96,NA,NA,NA
"Census Tract 57, Middlesex County, New Jersey","57",1380,297,98,5449,27,147,0,34,5449,227100,5449,17,NA,NA,NA
"Census Tract 571.01, Bergen County, New Jersey","571.01",385,587,141,4253,0,26,0,80,4253,384700,4253,121,NA,NA,NA
"Census Tract 571.02, Bergen County, New Jersey","571.02",307,626,164,3655,0,0,0,0,3655,431400,3655,125,NA,NA,NA
"Census Tract 572, Bergen County, New Jersey","572",400,324,162,3502,0,0,0,40,3502,359200,3502,131,NA,NA,NA
"Census Tract 58, Middlesex County, New Jersey","58",1498,238,38,5092,0,235,0,27,5092,285900,5092,79,NA,NA,NA
"Census Tract 58.01, Hudson County, New Jersey","58.01",1314,313,30,4901,5,40,25,7,4901,257300,4901,151,NA,NA,NA
"Census Tract 58.02, Hudson County, New Jersey","58.02",17,526,30,1752,0,40,12,249,1752,766700,1752,167,NA,NA,NA
"Census Tract 581, Bergen County, New Jersey","581",95,708,196,3631,0,0,102,0,3631,547300,3631,225,NA,NA,NA
"Census Tract 582, Bergen County, New Jersey","582",93,1226,200,5489,22,0,9,0,5489,522100,5489,189,NA,NA,NA
"Census Tract 59, Hudson County, New Jersey","59",792,1270,395,7760,0,16,30,0,7588,351700,7760,355,NA,NA,NA
"Census Tract 591, Bergen County, New Jersey","591",226,1126,189,5360,0,52,35,130,5283,421900,5360,310,NA,NA,NA
"Census Tract 592, Bergen County, New Jersey","592",171,1230,256,5576,18,0,24,0,5576,458900,5576,242,NA,NA,NA
"Census Tract 6, Essex County, New Jersey","6",844,118,133,4286,0,72,0,97,4267,322400,4286,73,NA,NA,NA
"Census Tract 6, Hudson County, New Jersey","6",484,810,203,5136,11,12,81,0,5136,277200,5136,122,NA,NA,NA
"Census Tract 6, Mercer County, New Jersey","6",778,284,170,4735,0,0,0,112,4730,142700,4735,191,NA,NA,NA
"Census Tract 6.03, Middlesex County, New Jersey","6.03",96,649,28,2406,0,14,5,0,2406,383200,2406,64,NA,NA,NA
"Census Tract 6.06, Middlesex County, New Jersey","6.06",214,1425,227,7317,47,53,0,32,7317,357800,7317,121,NA,NA,NA
"Census Tract 6.08, Middlesex County, New Jersey","6.08",208,396,76,1470,56,7,30,9,1470,287600,1470,66,NA,NA,NA
"Census Tract 60, Hudson County, New Jersey","60",1356,286,175,4515,7,76,0,149,4515,257600,4515,102,NA,NA,NA
"Census Tract 60.01, Middlesex County, New Jersey","60.01",48,312,136,2288,0,143,0,11,2251,281700,2288,27,NA,NA,NA
"Census Tract 60.02, Middlesex County, New Jersey","60.02",479,441,93,6472,0,272,0,87,6421,429200,6472,32,NA,NA,NA
"Census Tract 600, Bergen County, New Jersey","600",263,1420,306,7945,0,28,0,0,7945,402600,7945,339,NA,NA,NA
"Census Tract 6002, Camden County, New Jersey","6002",627,61,140,2208,31,12,0,0,2208,67400,2208,0,NA,NA,NA
"Census Tract 6004, Camden County, New Jersey","6004",1417,81,62,3197,0,286,20,18,3153,80200,3197,0,NA,NA,NA
"Census Tract 6007, Camden County, New Jersey","6007",257,19,21,1375,0,0,0,0,1008,101400,1375,30,NA,NA,NA
"Census Tract 6008, Camden County, New Jersey","6008",2565,168,78,4988,0,65,0,59,4826,104300,4988,34,NA,NA,NA
"Census Tract 6009, Camden County, New Jersey","6009",2264,118,14,4397,4,13,0,39,4390,105800,4397,30,NA,NA,NA
"Census Tract 6010, Camden County, New Jersey","6010",886,198,84,4885,0,25,0,56,4885,106600,4885,76,NA,NA,NA
"Census Tract 6011.01, Camden County, New Jersey","6011.01",1043,132,24,3665,7,38,0,30,3665,86700,3665,51,NA,NA,NA
"Census Tract 6011.02, Camden County, New Jersey","6011.02",1517,180,112,5476,9,140,45,0,5476,96900,5476,110,NA,NA,NA
"Census Tract 6012, Camden County, New Jersey","6012",1499,376,186,7048,14,111,59,46,7048,109300,7048,62,NA,NA,NA
"Census Tract 6013, Camden County, New Jersey","6013",3013,154,94,5378,11,0,15,0,5378,80700,5378,56,NA,NA,NA
"Census Tract 6014, Camden County, New Jersey","6014",1652,142,159,5077,0,31,14,31,5062,91800,5077,139,NA,NA,NA
"Census Tract 6015, Camden County, New Jersey","6015",2227,258,68,5501,0,0,0,70,5464,80300,5501,68,NA,NA,NA
"Census Tract 6016, Camden County, New Jersey","6016",594,94,51,2254,0,54,0,49,2212,73300,2254,15,NA,NA,NA
"Census Tract 6017, Camden County, New Jersey","6017",1669,44,30,2814,0,71,0,0,2814,84500,2814,22,NA,NA,NA
"Census Tract 6018, Camden County, New Jersey","6018",657,48,11,1348,16,4,0,0,1348,68900,1348,10,NA,NA,NA
"Census Tract 6019, Camden County, New Jersey","6019",1551,54,17,3108,0,0,0,33,3027,92200,3108,20,NA,NA,NA
"Census Tract 6020, Camden County, New Jersey","6020",2785,195,113,7403,0,66,182,40,7403,86300,7403,198,NA,NA,NA
"Census Tract 6025.03, Camden County, New Jersey","6025.03",339,178,135,2254,25,5,0,0,2254,142400,2254,30,NA,NA,NA
"Census Tract 6026.01, Camden County, New Jersey","6026.01",130,313,124,2666,171,0,9,0,2666,203000,2666,36,NA,NA,NA
"Census Tract 6026.02, Camden County, New Jersey","6026.02",92,218,47,3070,4,0,46,0,3061,187100,3070,55,NA,NA,NA
"Census Tract 6029.01, Camden County, New Jersey","6029.01",303,568,218,4926,60,0,39,0,4921,222200,4926,195,NA,NA,NA
"Census Tract 6029.02, Camden County, New Jersey","6029.02",408,276,209,3316,0,0,39,0,3316,192300,3316,79,NA,NA,NA
"Census Tract 6030.01, Camden County, New Jersey","6030.01",202,450,192,3647,11,23,10,0,3647,211500,3647,113,NA,NA,NA
"Census Tract 6030.02, Camden County, New Jersey","6030.02",305,276,179,5273,15,0,15,28,5273,150800,5273,66,NA,NA,NA
"Census Tract 6031, Camden County, New Jersey","6031",528,594,194,3825,47,167,12,29,3825,237800,3825,255,NA,NA,NA
